task,iter,attack_acc,cv_acc,auc
6,6,0.614,0.176,0.6294
6,7,0.566,0.156,0.6023
6,8,0.518,0.178,0.5451
6,9,0.548,0.108,0.5409
6,10,0.562,0.116,0.5814
6,6,0.658,0.22,0.7039
6,7,0.56,0.192,0.5926
6,8,0.548,0.182,0.5479
6,9,0.548,0.086,0.5627
6,10,0.542,0.138,0.5405
