task,iter,attack_acc,cv_acc,auc
5,11,0.478,0.086,0.4307
5,12,0.546,0.124,0.5877
5,13,0.526,0.088,0.5372
5,14,0.528,0.11,0.5313
5,15,0.502,0.09,0.5209
5,16,0.49,0.09,0.4842
5,17,0.482,0.1,0.4928
5,18,0.512,0.094,0.4956
5,19,0.492,0.112,0.4886
5,20,0.508,0.11,0.4896
5,11,0.53,0.116,0.556
5,12,0.538,0.112,0.5421
5,13,0.53,0.138,0.5567
