task,iter,attack_acc,cv_acc,auc
7,7,0.6875,0.0833,0.8184
7,8,0.7188,0.3,0.8535
7,9,0.7031,0.7167,0.8594
7,10,0.6719,0.7333,0.8164
7,7,0.5781,0.1167,0.5874
7,8,0.7031,0.3167,0.9062
7,9,0.6562,0.7667,0.9209
7,10,0.6406,0.3333,0.9287
