task,iter,attack_acc,cv_acc,auc
7,7,0.707,0.2667,0.764
7,8,0.8008,0.7255,0.8714
7,9,0.8047,0.298,0.8561
7,10,0.7734,0.7961,0.8972
7,7,0.668,0.1961,0.7188
7,8,0.7109,0.298,0.7754
7,9,0.668,0.251,0.7143
7,10,0.6797,0.2392,0.7103
