task,iter,attack_acc,cv_acc,auc
8,8,0.664,0.226,0.7687
8,9,0.59,0.202,0.6031
8,10,0.546,0.224,0.5572
8,8,0.65,0.208,0.7349
8,9,0.632,0.24,0.6812
8,10,0.612,0.184,0.6447
