0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.198,0.63,0.22,0.2,0.17,0.204,0.17,0.208,0.166,0.184,0.226,0.292,0.164,0.27,0.236,0.182,0.186,0.22,0.194,0.254
0.202,0.224,0.212,0.198,0.228,0.266,0.18,0.152,0.202,0.236,0.196,0.258,0.096,0.224,0.268,0.264,0.198,0.19,0.252,0.144
0.182,0.806,0.31,0.206,0.218,0.278,0.118,0.232,0.188,0.218,0.18,0.168,0.112,0.142,0.138,0.172,0.298,0.218,0.236,0.152
0.218,0.294,0.118,0.156,0.258,0.206,0.142,0.19,0.22,0.216,0.34,0.13,0.238,0.12,0.146,0.218,0.072,0.202,0.186,0.214
0.232,0.818,0.21,0.198,0.118,0.264,0.192,0.268,0.162,0.18,0.082,0.256,0.08,0.246,0.142,0.238,0.366,0.21,0.234,0.204
0.182,0.29,0.216,0.202,0.206,0.258,0.258,0.162,0.162,0.17,0.302,0.238,0.356,0.176,0.27,0.228,0.268,0.162,0.292,0.28
