0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.204,0.7513333333333333,0.24666666666666667,0.20133333333333336,0.16866666666666666,0.24866666666666667,0.16,0.236,0.17200000000000001,0.19400000000000003,0.16266666666666668,0.23866666666666667,0.11866666666666668,0.21933333333333335,0.17200000000000001,0.19733333333333333,0.2833333333333333,0.216,0.22133333333333335,0.20333333333333334
0.2006666666666667,0.26933333333333337,0.18199999999999997,0.18533333333333335,0.23066666666666666,0.24333333333333332,0.19333333333333333,0.168,0.19466666666666668,0.20733333333333334,0.2793333333333334,0.20866666666666667,0.22999999999999998,0.17333333333333334,0.228,0.23666666666666666,0.17933333333333334,0.18466666666666667,0.24333333333333332,0.21266666666666667
