,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.6890000000000001,0.6441999999999999,0.6622000000000001,0.6844000000000001,0.6968,0.6604,0.7188,0.6946000000000001,0.7338000000000001,0.6516,0.72,0.7178,0.7053999999999999,0.7318,0.6624,0.729,0.7617999999999999,0.7038,0.76,0.6809999999999998
1,0.6888,0.6434,0.6578,0.6844,0.698,0.6587999999999999,0.718,0.6966,0.735,0.6544,0.7175999999999999,0.7163999999999999,0.7046,0.7314,0.661,0.7314,0.7672,0.7048000000000001,0.7586,0.6596
2,0.6888,0.6458,0.6514,0.6868000000000001,0.6975999999999999,0.6629999999999999,0.7204,0.6934000000000001,0.7346,0.6502,0.7196,0.7128,0.7071999999999999,0.7262,0.6614,0.7304,0.7676,0.7099999999999999,0.768,0.6568
3,0.6848000000000001,0.6532,0.6534000000000001,0.6900000000000001,0.7018000000000001,0.6561999999999999,0.7252000000000001,0.6929999999999998,0.7302,0.6492000000000001,0.7242,0.7116,0.7074,0.7228,0.6573999999999999,0.7315999999999999,0.7726,0.7096,0.7611999999999999,0.6548
4,0.6878,0.6538,0.6578,0.6886000000000001,0.7038,0.6606,0.7174,0.6948000000000001,0.7300000000000001,0.6496,0.7224000000000002,0.7148000000000001,0.7094,0.7333999999999999,0.6617999999999999,0.7358,0.7726000000000001,0.7008,0.7532,0.6574000000000001
5,0.6937999999999999,0.6476,0.6568,0.6858,0.7055999999999999,0.6566,0.7182000000000001,0.693,0.7374,0.6528,0.724,0.7123999999999999,0.7056000000000001,0.7270000000000001,0.6587999999999999,0.7374,0.7661999999999999,0.6948000000000001,0.753,0.6568
6,0.6937999999999999,0.6516,0.658,0.6899999999999998,0.7011999999999999,0.6636,0.7174,0.694,0.7358,0.6484,0.7146,0.7136,0.7063999999999999,0.7264,0.6606,0.724,0.7616,0.7014,0.7548,0.6522
7,0.6965999999999999,0.646,0.6512,0.6918,0.7021999999999999,0.6664,0.718,0.6923999999999999,0.7333999999999999,0.6542,0.7184,0.7153999999999999,0.7036,0.7354,0.647,0.7262000000000001,0.7652,0.6937999999999999,0.7534,0.6552
8,0.687,0.6474,0.6566,0.694,0.7072,0.6596,0.7205999999999999,0.6932,0.7394000000000001,0.6500000000000001,0.7218,0.7122,0.7021999999999999,0.7150000000000001,0.652,0.7287999999999999,0.7624,0.6946,0.7613999999999999,0.6506000000000001
9,0.6886000000000001,0.6406,0.6546000000000001,0.6856,0.7038,0.6645999999999999,0.7186000000000001,0.6912,0.7351999999999999,0.6536000000000001,0.7196,0.7108000000000001,0.6950000000000001,0.718,0.6464,0.7308,0.7612,0.6956,0.7567999999999999,0.6516
10,0.6862000000000001,0.6446000000000002,0.6567999999999999,0.6874,0.701,0.6592,0.7171999999999998,0.6928000000000001,0.7365999999999999,0.6534,0.7118,0.7028,0.6946,0.7108000000000001,0.6436000000000001,0.7225999999999999,0.7575999999999999,0.6908,0.7522,0.6488000000000002
11,0.6822000000000001,0.6407999999999999,0.6514,0.682,0.6994,0.6612000000000001,0.7194,0.687,0.7316,0.6404000000000001,0.7022,0.7062,0.6906,0.7116,0.6436000000000001,0.7172,0.7562,0.6815999999999999,0.7456,0.6399999999999999
12,0.6814000000000001,0.6289999999999999,0.649,0.6798,0.6965999999999999,0.6547999999999999,0.7140000000000001,0.69,0.7253999999999999,0.639,0.6930000000000001,0.6992,0.6832,0.702,0.6361999999999999,0.7152,0.7571999999999999,0.6809999999999999,0.751,0.6422
13,0.6738000000000001,0.6367999999999998,0.6508,0.6824,0.6864000000000001,0.6599999999999999,0.7136,0.6886,0.711,0.6286,0.696,0.693,0.6858,0.7110000000000001,0.6404,0.7178,0.7532,0.6846,0.7452,0.6366
14,0.6804,0.6346,0.6482,0.6772,0.6936,0.6572,0.6942,0.6724,0.708,0.6256,0.6931999999999999,0.6962,0.6839999999999999,0.7125999999999999,0.6380000000000001,0.7095999999999999,0.7475999999999999,0.6688,0.7436,0.6338
15,0.6725999999999999,0.6318,0.6436,0.6776,0.6888000000000001,0.6404000000000001,0.674,0.6716,0.6961999999999999,0.6294,0.6796000000000001,0.6852,0.6772,0.7038000000000001,0.63,0.7040000000000001,0.7417999999999998,0.6745999999999999,0.7412,0.6295999999999998
16,0.6759999999999999,0.6258,0.6462,0.666,0.6592,0.6113999999999999,0.672,0.6612,0.6928,0.6194000000000001,0.6921999999999999,0.6773999999999999,0.6728,0.6986,0.6345999999999999,0.6998,0.74,0.6562,0.7254,0.6246
17,0.6594,0.6276,0.6422,0.6335999999999999,0.6358,0.5932,0.6609999999999999,0.6414,0.6792,0.5930000000000001,0.6744,0.6621999999999999,0.6563999999999999,0.6832,0.6142000000000001,0.6863999999999999,0.7228000000000001,0.6546000000000001,0.72,0.6106
18,0.6622,0.6266,0.5950000000000001,0.5988,0.6197999999999999,0.5753999999999999,0.6524000000000001,0.6355999999999999,0.6622,0.5883999999999999,0.6636,0.6486,0.65,0.6718,0.6128,0.6821999999999999,0.7113999999999999,0.6397999999999999,0.6964,0.6112000000000001
19,0.6388,0.48819999999999997,0.5462,0.549,0.5864,0.5374,0.6098,0.5824,0.607,0.5306,0.616,0.6126000000000001,0.6056,0.6228,0.5726,0.6327999999999999,0.6758,0.6033999999999999,0.6486000000000001,0.5672
