0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.774,0.234,0.272,0.218,0.21,0.234,0.208,0.214,0.22,0.214,0.242,0.234,0.206,0.202,0.21,0.19,0.14,0.248,0.224,0.038
0.728,0.8,0.258,0.252,0.2,0.242,0.232,0.236,0.196,0.2,0.18,0.278,0.222,0.184,0.214,0.236,0.1,0.21,0.128,0.05
0.692,0.67,0.722,0.232,0.274,0.234,0.174,0.194,0.262,0.202,0.248,0.226,0.202,0.194,0.236,0.204,0.124,0.256,0.128,0.086
0.664,0.652,0.592,0.684,0.224,0.292,0.21,0.198,0.27,0.19,0.264,0.296,0.25,0.184,0.25,0.184,0.124,0.264,0.144,0.132
0.638,0.574,0.628,0.586,0.894,0.286,0.192,0.196,0.23,0.196,0.166,0.274,0.206,0.202,0.26,0.234,0.126,0.338,0.162,0.132
0.678,0.644,0.586,0.542,0.78,0.786,0.196,0.188,0.222,0.202,0.162,0.294,0.25,0.204,0.25,0.236,0.13,0.332,0.132,0.158
0.664,0.694,0.626,0.522,0.7,0.668,0.76,0.2,0.238,0.206,0.21,0.3,0.246,0.182,0.26,0.23,0.102,0.282,0.15,0.112
0.676,0.65,0.606,0.49,0.714,0.614,0.698,0.626,0.246,0.202,0.226,0.272,0.226,0.176,0.238,0.24,0.102,0.264,0.21,0.128
0.674,0.654,0.592,0.52,0.704,0.63,0.694,0.574,0.794,0.21,0.238,0.242,0.24,0.162,0.274,0.222,0.14,0.31,0.196,0.132
0.656,0.61,0.626,0.514,0.722,0.618,0.672,0.514,0.732,0.778,0.26,0.226,0.226,0.178,0.228,0.246,0.196,0.248,0.222,0.118
0.656,0.62,0.616,0.52,0.718,0.618,0.646,0.536,0.712,0.696,0.762,0.206,0.244,0.176,0.254,0.208,0.154,0.334,0.252,0.12
0.482,0.436,0.554,0.43,0.69,0.444,0.528,0.388,0.656,0.556,0.286,0.18,0.238,0.166,0.262,0.224,0.122,0.266,0.198,0.256
0.514,0.56,0.466,0.414,0.548,0.52,0.484,0.422,0.57,0.3,0.42,0.208,0.246,0.16,0.22,0.254,0.244,0.23,0.19,0.244
0.498,0.486,0.508,0.368,0.636,0.484,0.43,0.418,0.31,0.342,0.344,0.29,0.272,0.138,0.25,0.218,0.214,0.194,0.21,0.228
0.524,0.53,0.502,0.33,0.632,0.452,0.474,0.272,0.324,0.292,0.39,0.31,0.25,0.17,0.228,0.296,0.264,0.242,0.18,0.212
0.506,0.508,0.496,0.378,0.57,0.478,0.316,0.29,0.3,0.314,0.346,0.306,0.274,0.14,0.222,0.274,0.224,0.27,0.154,0.23
0.538,0.38,0.474,0.314,0.56,0.376,0.362,0.302,0.31,0.324,0.402,0.322,0.188,0.18,0.22,0.244,0.232,0.248,0.17,0.21
0.444,0.42,0.44,0.348,0.334,0.316,0.33,0.28,0.264,0.298,0.276,0.186,0.228,0.194,0.238,0.218,0.204,0.166,0.182,0.216
0.462,0.468,0.426,0.214,0.372,0.37,0.318,0.254,0.268,0.254,0.366,0.31,0.208,0.18,0.214,0.246,0.23,0.214,0.192,0.176
0.42,0.39,0.264,0.22,0.264,0.26,0.226,0.236,0.258,0.25,0.288,0.208,0.204,0.2,0.218,0.224,0.162,0.212,0.232,0.186
0.386,0.252,0.338,0.206,0.256,0.24,0.264,0.214,0.252,0.22,0.288,0.274,0.194,0.204,0.23,0.22,0.176,0.202,0.208,0.148
0.774,0.276,0.206,0.22,0.188,0.162,0.25,0.278,0.276,0.196,0.216,0.184,0.2,0.208,0.222,0.18,0.22,0.156,0.138,0.286
0.72,0.814,0.226,0.236,0.202,0.14,0.222,0.266,0.24,0.148,0.19,0.192,0.222,0.202,0.226,0.132,0.222,0.338,0.19,0.23
0.67,0.766,0.8,0.2,0.168,0.104,0.188,0.216,0.308,0.152,0.182,0.188,0.232,0.192,0.202,0.174,0.212,0.36,0.108,0.18
0.67,0.692,0.74,0.706,0.17,0.094,0.2,0.204,0.27,0.142,0.234,0.182,0.224,0.198,0.222,0.198,0.238,0.306,0.176,0.148
0.658,0.65,0.704,0.642,0.77,0.098,0.162,0.156,0.262,0.168,0.234,0.176,0.206,0.168,0.202,0.23,0.27,0.252,0.156,0.108
0.684,0.662,0.7,0.594,0.688,0.664,0.208,0.168,0.224,0.176,0.212,0.138,0.218,0.204,0.2,0.192,0.268,0.25,0.17,0.142
0.718,0.702,0.696,0.542,0.612,0.59,0.824,0.258,0.228,0.176,0.288,0.166,0.214,0.2,0.192,0.212,0.268,0.244,0.148,0.152
0.694,0.72,0.7,0.536,0.656,0.58,0.772,0.81,0.192,0.158,0.276,0.216,0.2,0.206,0.202,0.172,0.266,0.2,0.156,0.12
0.672,0.676,0.714,0.528,0.608,0.576,0.692,0.738,0.812,0.162,0.304,0.19,0.208,0.214,0.172,0.178,0.252,0.242,0.142,0.15
0.654,0.7,0.74,0.586,0.618,0.548,0.69,0.712,0.746,0.77,0.278,0.232,0.232,0.23,0.198,0.212,0.272,0.176,0.164,0.106
0.648,0.66,0.688,0.51,0.572,0.52,0.72,0.704,0.688,0.684,0.702,0.248,0.244,0.208,0.19,0.192,0.266,0.22,0.172,0.15
0.634,0.616,0.586,0.458,0.54,0.438,0.542,0.504,0.482,0.54,0.264,0.18,0.21,0.2,0.196,0.204,0.184,0.132,0.186,0.134
0.556,0.582,0.51,0.466,0.52,0.436,0.542,0.544,0.578,0.322,0.374,0.236,0.21,0.18,0.18,0.154,0.246,0.124,0.222,0.13
0.588,0.554,0.584,0.432,0.558,0.412,0.502,0.584,0.32,0.306,0.33,0.196,0.25,0.226,0.184,0.164,0.26,0.174,0.21,0.174
0.542,0.558,0.6,0.45,0.524,0.42,0.538,0.336,0.322,0.368,0.314,0.176,0.22,0.214,0.178,0.2,0.224,0.144,0.21,0.194
0.464,0.54,0.568,0.438,0.516,0.378,0.29,0.296,0.262,0.31,0.304,0.184,0.2,0.218,0.198,0.202,0.19,0.132,0.2,0.256
0.57,0.546,0.472,0.43,0.472,0.276,0.31,0.286,0.248,0.312,0.29,0.202,0.258,0.224,0.164,0.164,0.19,0.108,0.194,0.19
0.534,0.54,0.536,0.444,0.298,0.31,0.306,0.314,0.322,0.356,0.292,0.23,0.268,0.234,0.184,0.162,0.238,0.24,0.192,0.194
0.518,0.478,0.472,0.266,0.238,0.342,0.312,0.25,0.276,0.298,0.348,0.186,0.216,0.23,0.174,0.16,0.192,0.17,0.16,0.244
0.422,0.472,0.316,0.246,0.256,0.308,0.316,0.288,0.256,0.284,0.33,0.21,0.216,0.242,0.188,0.164,0.232,0.16,0.162,0.28
0.344,0.306,0.27,0.176,0.194,0.248,0.276,0.234,0.24,0.2,0.316,0.242,0.234,0.256,0.204,0.186,0.196,0.152,0.138,0.324
0.688,0.26,0.18,0.158,0.148,0.156,0.204,0.236,0.19,0.21,0.148,0.204,0.214,0.212,0.272,0.188,0.21,0.164,0.208,0.24
0.668,0.748,0.16,0.208,0.23,0.172,0.236,0.2,0.206,0.194,0.338,0.184,0.204,0.204,0.24,0.216,0.174,0.204,0.17,0.208
0.576,0.678,0.756,0.242,0.218,0.22,0.188,0.196,0.194,0.194,0.304,0.206,0.242,0.232,0.238,0.2,0.136,0.192,0.252,0.25
0.532,0.652,0.634,0.738,0.212,0.238,0.2,0.32,0.2,0.192,0.196,0.202,0.252,0.254,0.216,0.194,0.152,0.146,0.212,0.21
0.554,0.654,0.616,0.652,0.756,0.198,0.202,0.326,0.212,0.192,0.164,0.248,0.224,0.29,0.2,0.192,0.126,0.148,0.154,0.192
0.546,0.63,0.614,0.624,0.628,0.708,0.208,0.25,0.18,0.188,0.194,0.23,0.238,0.234,0.236,0.206,0.144,0.13,0.208,0.188
0.526,0.668,0.554,0.624,0.624,0.652,0.822,0.174,0.2,0.164,0.056,0.212,0.206,0.292,0.198,0.19,0.1,0.156,0.194,0.13
0.544,0.66,0.578,0.668,0.6,0.626,0.768,0.876,0.206,0.14,0.044,0.232,0.22,0.292,0.2,0.186,0.098,0.202,0.144,0.15
0.534,0.634,0.576,0.604,0.58,0.62,0.75,0.836,0.698,0.146,0.078,0.24,0.23,0.256,0.186,0.188,0.128,0.182,0.102,0.184
0.512,0.638,0.574,0.6,0.618,0.604,0.71,0.798,0.598,0.764,0.058,0.252,0.176,0.276,0.19,0.198,0.11,0.214,0.18,0.14
0.52,0.672,0.582,0.622,0.602,0.608,0.742,0.82,0.558,0.732,0.88,0.242,0.196,0.3,0.194,0.192,0.098,0.174,0.19,0.118
0.354,0.592,0.438,0.55,0.398,0.474,0.592,0.696,0.42,0.458,0.384,0.216,0.188,0.296,0.244,0.214,0.11,0.144,0.218,0.154
0.34,0.552,0.324,0.518,0.418,0.42,0.542,0.646,0.38,0.226,0.396,0.198,0.218,0.232,0.248,0.208,0.082,0.166,0.248,0.168
