0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.26,0.7193333333333333,0.18999999999999997,0.218,0.20733333333333334,0.17800000000000002,0.20466666666666666,0.21533333333333335,0.21733333333333335,0.23399999999999999,0.2006666666666667,0.22,0.21066666666666667,0.20133333333333334,0.238,0.19399999999999998,0.19933333333333336,0.14666666666666667,0.20733333333333334,0.19600000000000004
0.17333333333333334,0.19999999999999998,0.238,0.19666666666666668,0.19066666666666665,0.19133333333333336,0.166,0.21066666666666667,0.18066666666666667,0.18066666666666664,0.19866666666666669,0.20733333333333334,0.18999999999999997,0.22066666666666668,0.222,0.22599999999999998,0.212,0.18999999999999997,0.22533333333333336,0.16266666666666665
