0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.758,0.212,0.196,0.202,0.196,0.186,0.112,0.176,0.118,0.142,0.14,0.2,0.196,0.146,0.17,0.188,0.208,0.2,0.216,0.164
0.494,0.61,0.198,0.192,0.114,0.29,0.17,0.288,0.104,0.18,0.208,0.202,0.184,0.21,0.098,0.202,0.198,0.172,0.198,0.232
0.614,0.65,0.626,0.102,0.222,0.342,0.204,0.202,0.204,0.176,0.226,0.178,0.196,0.19,0.086,0.232,0.206,0.216,0.238,0.206
0.594,0.632,0.55,0.648,0.246,0.354,0.144,0.22,0.27,0.128,0.174,0.154,0.188,0.21,0.24,0.196,0.208,0.236,0.19,0.188
0.536,0.612,0.592,0.554,0.778,0.254,0.174,0.23,0.15,0.204,0.198,0.152,0.18,0.228,0.176,0.2,0.214,0.196,0.208,0.14
0.546,0.674,0.566,0.612,0.694,0.6,0.194,0.166,0.13,0.162,0.23,0.188,0.226,0.22,0.168,0.184,0.206,0.18,0.232,0.144
0.636,0.56,0.572,0.558,0.684,0.638,0.682,0.186,0.06,0.05,0.184,0.128,0.222,0.212,0.196,0.174,0.202,0.174,0.244,0.148
0.632,0.608,0.594,0.622,0.704,0.598,0.654,0.714,0.084,0.16,0.2,0.168,0.18,0.236,0.194,0.202,0.146,0.208,0.228,0.17
0.606,0.59,0.558,0.532,0.658,0.658,0.684,0.64,0.752,0.148,0.176,0.2,0.202,0.172,0.184,0.232,0.128,0.194,0.25,0.16
0.658,0.694,0.628,0.654,0.75,0.642,0.65,0.656,0.826,0.862,0.262,0.192,0.188,0.158,0.246,0.25,0.146,0.194,0.224,0.116
0.568,0.664,0.62,0.614,0.702,0.578,0.63,0.636,0.772,0.824,0.732,0.184,0.188,0.128,0.248,0.288,0.168,0.186,0.288,0.15
0.666,0.632,0.634,0.616,0.708,0.66,0.682,0.656,0.806,0.802,0.372,0.184,0.188,0.192,0.19,0.26,0.152,0.194,0.222,0.13
0.654,0.664,0.634,0.606,0.722,0.642,0.616,0.634,0.772,0.37,0.438,0.172,0.218,0.226,0.184,0.216,0.15,0.188,0.248,0.18
0.596,0.614,0.594,0.578,0.678,0.596,0.584,0.594,0.292,0.404,0.438,0.178,0.244,0.25,0.164,0.23,0.204,0.162,0.278,0.136
0.588,0.61,0.594,0.604,0.696,0.562,0.62,0.258,0.38,0.398,0.438,0.176,0.196,0.186,0.226,0.212,0.196,0.154,0.234,0.166
0.592,0.6,0.572,0.572,0.672,0.576,0.264,0.342,0.41,0.308,0.418,0.174,0.212,0.194,0.244,0.202,0.194,0.182,0.25,0.158
0.666,0.66,0.622,0.628,0.718,0.624,0.37,0.472,0.486,0.498,0.476,0.69,0.178,0.202,0.25,0.212,0.19,0.178,0.212,0.178
0.682,0.642,0.634,0.638,0.698,0.646,0.424,0.462,0.462,0.48,0.494,0.684,0.58,0.198,0.25,0.208,0.194,0.182,0.232,0.156
0.662,0.64,0.64,0.616,0.702,0.618,0.454,0.474,0.464,0.456,0.466,0.68,0.522,0.566,0.21,0.224,0.196,0.186,0.218,0.168
0.608,0.646,0.618,0.61,0.68,0.628,0.452,0.496,0.478,0.452,0.492,0.664,0.512,0.56,0.672,0.228,0.18,0.22,0.256,0.152
0.608,0.65,0.612,0.606,0.658,0.604,0.438,0.498,0.456,0.438,0.472,0.642,0.482,0.57,0.642,0.618,0.186,0.212,0.278,0.162
0.62,0.594,0.578,0.58,0.688,0.604,0.718,0.486,0.548,0.436,0.498,0.618,0.45,0.562,0.628,0.578,0.182,0.2,0.256,0.114
