0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.684,0.19,0.216,0.204,0.196,0.176,0.174,0.2,0.174,0.234,0.2,0.19,0.202,0.202,0.126,0.256,0.178,0.204,0.218,0.196
0.666,0.752,0.274,0.13,0.162,0.124,0.174,0.216,0.232,0.152,0.2,0.364,0.226,0.202,0.156,0.218,0.244,0.136,0.19,0.2
0.654,0.686,0.752,0.144,0.158,0.148,0.208,0.192,0.22,0.184,0.2,0.266,0.168,0.172,0.23,0.236,0.148,0.25,0.184,0.202
0.658,0.642,0.646,0.654,0.148,0.11,0.206,0.214,0.318,0.192,0.2,0.206,0.136,0.186,0.256,0.234,0.302,0.292,0.198,0.186
0.556,0.592,0.59,0.556,0.718,0.116,0.164,0.082,0.318,0.156,0.202,0.2,0.2,0.106,0.234,0.23,0.216,0.24,0.172,0.204
0.64,0.738,0.706,0.634,0.662,0.716,0.222,0.158,0.342,0.21,0.202,0.244,0.202,0.14,0.24,0.248,0.138,0.318,0.056,0.194
0.316,0.38,0.362,0.354,0.33,0.296,0.226,0.198,0.334,0.226,0.2,0.23,0.188,0.198,0.18,0.14,0.206,0.148,0.166,0.232
0.608,0.538,0.632,0.68,0.22,0.388,0.188,0.236,0.328,0.13,0.2,0.264,0.176,0.2,0.166,0.236,0.196,0.272,0.144,0.196
0.418,0.56,0.512,0.248,0.286,0.378,0.176,0.218,0.316,0.192,0.2,0.19,0.16,0.202,0.138,0.214,0.21,0.344,0.204,0.192
0.412,0.528,0.214,0.2,0.214,0.336,0.188,0.226,0.294,0.16,0.2,0.222,0.18,0.196,0.14,0.188,0.204,0.246,0.232,0.202
0.548,0.264,0.21,0.18,0.206,0.302,0.214,0.196,0.292,0.108,0.2,0.182,0.198,0.166,0.156,0.228,0.22,0.306,0.208,0.2
0.484,0.182,0.212,0.348,0.212,0.054,0.188,0.308,0.184,0.248,0.2,0.208,0.174,0.178,0.198,0.14,0.218,0.294,0.21,0.164
0.53,0.628,0.332,0.236,0.234,0.296,0.214,0.156,0.098,0.232,0.2,0.166,0.2,0.24,0.202,0.136,0.22,0.21,0.21,0.186
0.522,0.544,0.692,0.222,0.206,0.286,0.2,0.17,0.22,0.19,0.196,0.224,0.168,0.25,0.188,0.12,0.202,0.278,0.168,0.2
0.488,0.504,0.666,0.708,0.21,0.208,0.194,0.204,0.184,0.186,0.2,0.172,0.204,0.254,0.186,0.238,0.204,0.246,0.18,0.194
0.528,0.59,0.73,0.772,0.8,0.258,0.184,0.218,0.262,0.23,0.2,0.192,0.154,0.2,0.174,0.16,0.22,0.258,0.176,0.192
0.57,0.508,0.66,0.712,0.72,0.726,0.168,0.186,0.244,0.21,0.202,0.206,0.198,0.234,0.218,0.24,0.206,0.266,0.176,0.202
0.338,0.3,0.586,0.398,0.542,0.302,0.248,0.13,0.212,0.238,0.196,0.19,0.192,0.174,0.236,0.312,0.2,0.284,0.19,0.2
0.266,0.346,0.376,0.298,0.276,0.222,0.204,0.214,0.212,0.214,0.2,0.074,0.202,0.208,0.262,0.302,0.226,0.21,0.202,0.178
0.474,0.368,0.674,0.28,0.2,0.292,0.228,0.198,0.214,0.184,0.204,0.142,0.21,0.26,0.216,0.208,0.196,0.292,0.22,0.2
0.388,0.358,0.37,0.278,0.202,0.228,0.254,0.192,0.192,0.232,0.204,0.168,0.206,0.32,0.2,0.206,0.204,0.204,0.214,0.2
0.454,0.256,0.25,0.312,0.2,0.232,0.174,0.166,0.204,0.246,0.182,0.176,0.2,0.234,0.202,0.224,0.204,0.21,0.206,0.21
0.706,0.18,0.218,0.18,0.172,0.212,0.192,0.222,0.28,0.104,0.2,0.114,0.2,0.158,0.202,0.196,0.2,0.174,0.16,0.11
0.566,0.678,0.216,0.23,0.098,0.176,0.154,0.238,0.158,0.18,0.2,0.202,0.19,0.162,0.254,0.142,0.302,0.124,0.148,0.2
0.71,0.642,0.726,0.178,0.192,0.176,0.208,0.26,0.15,0.144,0.2,0.17,0.2,0.196,0.192,0.188,0.248,0.166,0.118,0.2
0.69,0.628,0.672,0.582,0.166,0.17,0.168,0.182,0.128,0.104,0.2,0.164,0.21,0.154,0.21,0.17,0.246,0.194,0.158,0.204
0.634,0.642,0.694,0.586,0.794,0.186,0.166,0.148,0.148,0.156,0.2,0.188,0.196,0.198,0.206,0.148,0.294,0.14,0.15,0.186
0.694,0.71,0.692,0.608,0.704,0.686,0.148,0.212,0.122,0.194,0.196,0.194,0.204,0.226,0.226,0.162,0.2,0.14,0.182,0.2
0.348,0.344,0.424,0.306,0.474,0.202,0.17,0.242,0.2,0.084,0.2,0.234,0.218,0.232,0.246,0.13,0.22,0.168,0.176,0.2
0.382,0.332,0.302,0.382,0.252,0.228,0.216,0.258,0.19,0.084,0.2,0.274,0.206,0.194,0.228,0.182,0.236,0.192,0.152,0.204
0.27,0.198,0.244,0.298,0.25,0.194,0.182,0.114,0.19,0.2,0.2,0.24,0.242,0.172,0.208,0.186,0.204,0.128,0.098,0.202
0.348,0.218,0.252,0.26,0.204,0.214,0.18,0.274,0.262,0.186,0.2,0.196,0.196,0.196,0.218,0.192,0.244,0.154,0.144,0.208
0.374,0.224,0.26,0.266,0.202,0.22,0.176,0.276,0.24,0.18,0.2,0.202,0.198,0.198,0.216,0.192,0.24,0.162,0.134,0.208
