0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.6246666666666667,0.18400000000000002,0.21533333333333335,0.244,0.19333333333333336,0.14733333333333332,0.18466666666666667,0.24333333333333332,0.21266666666666667,0.19533333333333333,0.20000000000000004,0.17066666666666666,0.19200000000000003,0.17933333333333334,0.17533333333333334,0.19733333333333336,0.19866666666666669,0.22399999999999998,0.19599999999999998,0.15666666666666665
0.5873333333333334,0.6859999999999999,0.274,0.19866666666666666,0.16466666666666666,0.19866666666666666,0.18066666666666667,0.20333333333333334,0.16266666666666665,0.18800000000000003,0.20000000000000004,0.244,0.20533333333333337,0.20133333333333334,0.204,0.16533333333333333,0.25533333333333336,0.15666666666666665,0.18266666666666667,0.19533333333333336
0.6286666666666667,0.624,0.7233333333333333,0.18133333333333335,0.18533333333333335,0.20333333333333328,0.20533333333333334,0.20733333333333334,0.19666666666666666,0.17266666666666666,0.19866666666666669,0.22,0.17866666666666667,0.206,0.20333333333333337,0.18133333333333335,0.19933333333333333,0.23133333333333336,0.15666666666666665,0.2006666666666667
0.612,0.5913333333333334,0.6613333333333333,0.648,0.17466666666666666,0.16266666666666665,0.18933333333333335,0.19999999999999998,0.21,0.16066666666666665,0.20000000000000004,0.18066666666666667,0.18333333333333332,0.19799999999999998,0.21733333333333335,0.214,0.25066666666666665,0.244,0.17866666666666667,0.19466666666666665
0.5726666666666667,0.608,0.6713333333333332,0.638,0.7706666666666667,0.18666666666666668,0.17133333333333334,0.14933333333333332,0.2426666666666667,0.18066666666666667,0.2006666666666667,0.19333333333333336,0.18333333333333335,0.168,0.20466666666666666,0.17933333333333334,0.24333333333333332,0.21266666666666667,0.166,0.19400000000000003
0.6346666666666666,0.652,0.6859999999999999,0.6513333333333334,0.6953333333333335,0.7093333333333334,0.17933333333333334,0.18533333333333332,0.23600000000000002,0.20466666666666666,0.20000000000000004,0.21466666666666664,0.20133333333333334,0.19999999999999998,0.22799999999999998,0.21666666666666667,0.18133333333333335,0.24133333333333337,0.13799999999999998,0.19866666666666669
0.334,0.3413333333333333,0.4573333333333333,0.3526666666666667,0.4486666666666667,0.26666666666666666,0.21466666666666667,0.19000000000000003,0.24866666666666667,0.18266666666666664,0.19866666666666669,0.218,0.19933333333333333,0.20133333333333334,0.22066666666666665,0.19400000000000003,0.20866666666666667,0.19999999999999998,0.17733333333333334,0.2106666666666667
0.4186666666666667,0.4053333333333333,0.4366666666666667,0.4533333333333333,0.24933333333333332,0.2793333333333333,0.20266666666666666,0.236,0.24333333333333332,0.14266666666666666,0.20000000000000004,0.20400000000000004,0.19466666666666665,0.2006666666666667,0.21866666666666668,0.24,0.21933333333333335,0.22466666666666665,0.166,0.19266666666666665
0.3873333333333333,0.37533333333333335,0.4766666666666666,0.2753333333333334,0.24533333333333332,0.288,0.19533333333333336,0.17666666666666667,0.24,0.19200000000000003,0.20133333333333336,0.19066666666666665,0.204,0.21133333333333335,0.18733333333333332,0.20266666666666666,0.20333333333333334,0.25466666666666665,0.17400000000000002,0.19800000000000004
0.3826666666666667,0.36800000000000005,0.2786666666666667,0.246,0.20666666666666667,0.25933333333333336,0.20733333333333334,0.2306666666666667,0.24933333333333332,0.19266666666666668,0.20133333333333336,0.19533333333333336,0.19400000000000003,0.2373333333333333,0.18600000000000003,0.19533333333333336,0.2173333333333333,0.20133333333333334,0.19666666666666666,0.20333333333333334
0.4586666666666666,0.248,0.24,0.25266666666666665,0.2026666666666667,0.25133333333333335,0.18800000000000003,0.21266666666666667,0.24533333333333332,0.17800000000000002,0.19400000000000003,0.18666666666666668,0.19866666666666669,0.19933333333333336,0.19133333333333333,0.21466666666666667,0.2213333333333333,0.226,0.18266666666666667,0.206
