0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.61,0.21,0.166,0.204,0.22,0.176,0.2,0.198,0.204,0.196,0.192,0.22,0.196,0.236,0.18,0.192,0.16,0.33,0.232,0.18
0.576,0.648,0.228,0.226,0.182,0.252,0.208,0.198,0.23,0.138,0.214,0.236,0.216,0.17,0.156,0.182,0.15,0.292,0.192,0.182
0.606,0.59,0.798,0.218,0.186,0.238,0.204,0.198,0.328,0.128,0.212,0.27,0.21,0.14,0.212,0.176,0.116,0.364,0.2,0.138
0.59,0.55,0.71,0.726,0.168,0.23,0.222,0.198,0.402,0.15,0.224,0.264,0.22,0.184,0.148,0.212,0.102,0.352,0.194,0.188
0.574,0.534,0.708,0.67,0.786,0.198,0.156,0.192,0.344,0.164,0.214,0.238,0.16,0.174,0.108,0.188,0.13,0.29,0.22,0.208
0.572,0.552,0.678,0.614,0.732,0.766,0.184,0.188,0.274,0.148,0.228,0.252,0.194,0.182,0.116,0.196,0.15,0.27,0.222,0.162
0.558,0.506,0.646,0.6,0.736,0.678,0.828,0.194,0.272,0.184,0.204,0.242,0.194,0.18,0.122,0.196,0.136,0.222,0.18,0.16
0.56,0.506,0.678,0.6,0.696,0.64,0.772,0.8,0.264,0.184,0.212,0.236,0.172,0.166,0.106,0.17,0.12,0.256,0.204,0.182
0.544,0.5,0.7,0.558,0.676,0.62,0.726,0.722,0.736,0.156,0.222,0.264,0.184,0.176,0.134,0.162,0.114,0.25,0.204,0.188
0.54,0.492,0.684,0.576,0.658,0.59,0.698,0.69,0.692,0.79,0.222,0.272,0.16,0.168,0.116,0.134,0.106,0.248,0.216,0.18
0.618,0.504,0.712,0.598,0.636,0.626,0.73,0.678,0.672,0.74,0.762,0.278,0.164,0.17,0.108,0.142,0.132,0.242,0.2,0.184
0.586,0.504,0.712,0.554,0.618,0.626,0.706,0.634,0.622,0.706,0.708,0.288,0.154,0.168,0.122,0.16,0.216,0.26,0.21,0.188
0.498,0.462,0.632,0.506,0.584,0.544,0.664,0.62,0.608,0.45,0.644,0.254,0.144,0.142,0.11,0.16,0.148,0.18,0.186,0.158
0.512,0.442,0.622,0.482,0.5,0.546,0.644,0.582,0.37,0.418,0.612,0.254,0.144,0.126,0.124,0.174,0.136,0.212,0.198,0.178
0.5,0.44,0.6,0.484,0.438,0.514,0.596,0.392,0.326,0.36,0.576,0.262,0.154,0.156,0.134,0.182,0.132,0.198,0.196,0.17
0.428,0.404,0.562,0.384,0.36,0.51,0.354,0.382,0.344,0.35,0.572,0.268,0.192,0.162,0.128,0.182,0.18,0.202,0.22,0.178
0.476,0.426,0.524,0.434,0.382,0.338,0.392,0.404,0.35,0.35,0.556,0.278,0.166,0.162,0.13,0.184,0.128,0.178,0.22,0.174
0.404,0.398,0.532,0.436,0.254,0.368,0.29,0.308,0.28,0.344,0.54,0.25,0.174,0.212,0.136,0.194,0.12,0.186,0.196,0.18
0.44,0.412,0.532,0.322,0.288,0.302,0.292,0.34,0.292,0.342,0.54,0.266,0.152,0.184,0.132,0.176,0.122,0.13,0.21,0.196
0.452,0.406,0.338,0.292,0.232,0.252,0.29,0.29,0.232,0.292,0.496,0.25,0.146,0.178,0.16,0.19,0.158,0.17,0.204,0.19
0.402,0.334,0.304,0.284,0.238,0.242,0.284,0.294,0.222,0.27,0.476,0.264,0.164,0.19,0.154,0.18,0.144,0.122,0.196,0.196
0.772,0.168,0.258,0.198,0.216,0.234,0.198,0.198,0.214,0.162,0.204,0.212,0.238,0.192,0.208,0.196,0.184,0.17,0.356,0.204
0.694,0.716,0.166,0.192,0.104,0.276,0.206,0.198,0.342,0.126,0.2,0.232,0.148,0.162,0.184,0.2,0.152,0.136,0.294,0.17
0.656,0.642,0.816,0.192,0.086,0.168,0.196,0.218,0.276,0.178,0.2,0.246,0.192,0.198,0.176,0.238,0.188,0.18,0.288,0.224
0.652,0.612,0.69,0.744,0.076,0.3,0.206,0.2,0.264,0.18,0.256,0.248,0.152,0.208,0.178,0.246,0.126,0.156,0.294,0.2
0.626,0.614,0.674,0.708,0.84,0.262,0.212,0.212,0.282,0.258,0.242,0.216,0.19,0.212,0.168,0.228,0.12,0.152,0.27,0.236
0.664,0.572,0.57,0.674,0.736,0.864,0.202,0.206,0.324,0.202,0.228,0.224,0.164,0.228,0.15,0.244,0.15,0.126,0.292,0.204
0.694,0.632,0.578,0.68,0.732,0.844,0.844,0.194,0.326,0.172,0.248,0.236,0.116,0.234,0.1,0.214,0.142,0.138,0.276,0.194
0.696,0.636,0.584,0.674,0.72,0.812,0.806,0.844,0.312,0.232,0.262,0.26,0.202,0.232,0.178,0.222,0.154,0.178,0.27,0.23
0.664,0.644,0.59,0.644,0.724,0.802,0.756,0.758,0.85,0.24,0.274,0.224,0.242,0.184,0.216,0.206,0.146,0.154,0.272,0.23
0.706,0.644,0.622,0.666,0.726,0.81,0.79,0.776,0.796,0.822,0.254,0.25,0.228,0.21,0.164,0.198,0.126,0.182,0.296,0.27
0.68,0.622,0.602,0.692,0.75,0.83,0.796,0.754,0.74,0.764,0.774,0.254,0.214,0.22,0.138,0.248,0.134,0.17,0.302,0.262
