,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.738686328125,0.2525187744140625,0.24479990234375,0.277433447265625,0.24051806640625,0.282585693359375,0.2540018798828125,0.25841708984375,0.2554894775390625,0.2982619140625,0.268682275390625,0.247385107421875,0.28473359375,0.266500927734375,0.2868369140625,0.287422900390625,0.2660703125,0.36071572265625,0.2483571533203125,0.2638455810546875
1,0.7647490234375,0.751422265625,0.257147412109375,0.2824818603515625,0.254364892578125,0.2948949951171875,0.250082421875,0.2640880615234375,0.257188134765625,0.325949609375,0.2667788818359375,0.2377476318359375,0.27058623046875,0.300062744140625,0.266127099609375,0.2826647705078125,0.2665253173828125,0.349592578125,0.2586143798828125,0.2627422607421875
2,0.817718896484375,0.780618701171875,0.792153759765625,0.2782355712890625,0.279191064453125,0.283814892578125,0.2604722900390625,0.276662841796875,0.2713107666015625,0.33699755859375,0.2753171875,0.250579833984375,0.2862419189453125,0.2887431396484375,0.2786474609375,0.2908794677734375,0.27746318359375,0.37027265625,0.261172021484375,0.2846456787109375
3,0.83926015625,0.818679443359375,0.8058943359375,0.8621306640625,0.274876123046875,0.2890169921875,0.2628082763671875,0.2700588623046875,0.270833984375,0.3416900634765625,0.294330126953125,0.28040634765625,0.3019239013671875,0.3079897705078125,0.280649462890625,0.285430908203125,0.29516318359375,0.3581449462890625,0.2839428955078125,0.27404404296875
4,0.8524435546875,0.82855,0.819653515625,0.831905078125,0.8355904296875,0.295556298828125,0.264252001953125,0.279593798828125,0.2641123046875,0.311193359375,0.28837138671875,0.268799853515625,0.28711806640625,0.2978398681640625,0.2808146484375,0.288005078125,0.28654072265625,0.34753408203125,0.274609765625,0.29907548828125
5,0.861858984375,0.8487224609375,0.85659375,0.85558173828125,0.84022099609375,0.93420869140625,0.277628125,0.2803792724609375,0.2764751953125,0.3401813720703125,0.291737158203125,0.2799781982421875,0.293352490234375,0.308114111328125,0.296109033203125,0.3055514404296875,0.2949849609375,0.3722875244140625,0.29181904296875,0.2942261474609375
6,0.8700552734375,0.84926611328125,0.84196123046875,0.851033203125,0.8319572265625,0.8845671875,0.908123828125,0.27716923828125,0.27469677734375,0.330083203125,0.299476416015625,0.279598388671875,0.2971841064453125,0.308433349609375,0.2877076171875,0.2946246826171875,0.28394638671875,0.393971923828125,0.27740283203125,0.287356591796875
7,0.8881751953125,0.8649072265625,0.870866796875,0.8739376953125,0.844694921875,0.895705859375,0.9001037109375,0.931351171875,0.283285302734375,0.331760302734375,0.2880967529296875,0.284817626953125,0.2996982421875,0.311725244140625,0.2868364501953125,0.3122748779296875,0.302026220703125,0.381592138671875,0.284725830078125,0.293628564453125
8,0.888371875,0.86534873046875,0.889072265625,0.8842943359375,0.8679333984375,0.90715,0.90271953125,0.911184375,0.97095166015625,0.336536669921875,0.2880326904296875,0.280999267578125,0.3193610595703125,0.3181228759765625,0.30997626953125,0.312122607421875,0.3012208740234375,0.3918052978515625,0.294088525390625,0.300563037109375
9,0.8950767578125,0.88404482421875,0.8832166015625,0.8993267578125,0.86186962890625,0.9121216796875,0.89462421875,0.905601171875,0.9107990234375,0.94829853515625,0.2870010986328125,0.2801734130859375,0.3170046142578125,0.3022847412109375,0.3009708740234375,0.312224072265625,0.303019140625,0.3836302490234375,0.2900249755859375,0.30934384765625
10,0.8638083984375,0.859016015625,0.86609853515625,0.8801951171875,0.84232763671875,0.87654033203125,0.84740703125,0.8709935546875,0.87039033203125,0.97616044921875,0.30418916015625,0.3100605224609375,0.3155483642578125,0.314948388671875,0.316681591796875,0.3279803955078125,0.3723474609375,0.409949169921875,0.2995547119140625,0.3203725830078125
11,0.8648806640625,0.84268828125,0.8524208984375,0.874295703125,0.80987060546875,0.86975029296875,0.8510923828125,0.86428544921875,0.91782119140625,0.97201220703125,0.2988224365234375,0.3252935791015625,0.3171966064453125,0.322700439453125,0.34663564453125,0.3180107666015625,0.357733447265625,0.44738447265625,0.29688134765625,0.321684326171875
