0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.652,0.194,0.094,0.142,0.212,0.15,0.2,0.208,0.2,0.222,0.154,0.256,0.156,0.238,0.218,0.204,0.158,0.144,0.228,0.202
0.588,0.756,0.11,0.208,0.17,0.196,0.234,0.254,0.24,0.204,0.192,0.302,0.238,0.29,0.14,0.26,0.136,0.236,0.212,0.24
0.584,0.68,0.718,0.2,0.202,0.23,0.288,0.288,0.11,0.254,0.192,0.176,0.208,0.242,0.166,0.25,0.212,0.29,0.238,0.2
0.668,0.692,0.676,0.816,0.158,0.242,0.372,0.332,0.216,0.258,0.19,0.29,0.178,0.26,0.126,0.148,0.264,0.2,0.24,0.226
0.63,0.644,0.578,0.644,0.624,0.116,0.31,0.272,0.124,0.206,0.198,0.258,0.182,0.284,0.19,0.146,0.21,0.212,0.228,0.22
0.518,0.654,0.608,0.656,0.554,0.686,0.242,0.246,0.214,0.212,0.266,0.238,0.188,0.284,0.078,0.286,0.182,0.178,0.264,0.26
0.416,0.354,0.238,0.258,0.264,0.3,0.224,0.246,0.2,0.198,0.242,0.218,0.198,0.276,0.2,0.152,0.19,0.226,0.22,0.196
0.344,0.38,0.16,0.242,0.198,0.244,0.25,0.232,0.214,0.198,0.194,0.306,0.206,0.238,0.2,0.224,0.18,0.252,0.22,0.094
0.362,0.378,0.166,0.254,0.19,0.24,0.25,0.224,0.214,0.196,0.19,0.302,0.202,0.232,0.2,0.222,0.196,0.254,0.216,0.1
0.37,0.38,0.174,0.266,0.188,0.234,0.248,0.218,0.216,0.196,0.192,0.294,0.202,0.23,0.198,0.22,0.204,0.256,0.216,0.106
0.29,0.29,0.168,0.234,0.18,0.206,0.216,0.214,0.24,0.206,0.182,0.25,0.198,0.242,0.176,0.178,0.2,0.216,0.22,0.118
0.646,0.222,0.194,0.2,0.192,0.22,0.192,0.126,0.144,0.12,0.234,0.212,0.264,0.22,0.178,0.21,0.188,0.1,0.122,0.2
0.576,0.808,0.18,0.19,0.172,0.168,0.24,0.206,0.242,0.156,0.23,0.176,0.13,0.224,0.214,0.23,0.168,0.108,0.19,0.2
0.562,0.692,0.502,0.172,0.168,0.134,0.266,0.156,0.186,0.202,0.194,0.16,0.148,0.16,0.196,0.166,0.118,0.234,0.158,0.178
0.628,0.674,0.662,0.772,0.186,0.158,0.238,0.134,0.204,0.156,0.19,0.234,0.128,0.254,0.208,0.206,0.134,0.202,0.226,0.206
0.552,0.61,0.558,0.634,0.646,0.222,0.2,0.154,0.144,0.184,0.188,0.27,0.14,0.214,0.192,0.198,0.2,0.1,0.252,0.208
0.472,0.61,0.562,0.542,0.576,0.462,0.224,0.19,0.13,0.13,0.188,0.156,0.192,0.194,0.174,0.212,0.206,0.114,0.18,0.212
0.236,0.258,0.33,0.318,0.248,0.196,0.17,0.236,0.158,0.174,0.196,0.19,0.204,0.136,0.196,0.232,0.176,0.19,0.14,0.2
0.24,0.26,0.354,0.352,0.182,0.174,0.18,0.222,0.208,0.16,0.188,0.174,0.212,0.11,0.212,0.256,0.156,0.21,0.132,0.204
0.23,0.262,0.352,0.248,0.208,0.136,0.16,0.19,0.226,0.166,0.184,0.124,0.196,0.11,0.186,0.224,0.114,0.224,0.132,0.198
0.208,0.186,0.248,0.22,0.178,0.14,0.262,0.186,0.178,0.17,0.186,0.106,0.226,0.18,0.214,0.268,0.102,0.244,0.096,0.188
0.2,0.188,0.266,0.218,0.178,0.134,0.25,0.178,0.176,0.164,0.184,0.108,0.222,0.176,0.216,0.26,0.094,0.244,0.102,0.188
0.536,0.204,0.29,0.224,0.21,0.154,0.252,0.242,0.208,0.21,0.176,0.306,0.226,0.212,0.2,0.212,0.142,0.196,0.276,0.204
0.578,0.58,0.21,0.226,0.282,0.08,0.292,0.212,0.226,0.182,0.212,0.254,0.212,0.246,0.206,0.246,0.168,0.234,0.25,0.282
0.494,0.608,0.886,0.196,0.222,0.192,0.272,0.114,0.304,0.194,0.236,0.284,0.194,0.246,0.202,0.1,0.158,0.214,0.266,0.192
0.53,0.594,0.758,0.582,0.174,0.122,0.272,0.136,0.248,0.202,0.188,0.24,0.182,0.24,0.196,0.13,0.156,0.244,0.272,0.21
0.554,0.67,0.726,0.5,0.792,0.198,0.25,0.13,0.314,0.198,0.196,0.262,0.192,0.252,0.174,0.118,0.25,0.268,0.256,0.282
0.516,0.654,0.786,0.494,0.678,0.74,0.286,0.126,0.26,0.262,0.23,0.176,0.204,0.184,0.19,0.106,0.206,0.244,0.266,0.184
0.232,0.236,0.296,0.364,0.338,0.27,0.214,0.212,0.2,0.15,0.178,0.206,0.184,0.146,0.196,0.156,0.172,0.164,0.192,0.102
0.188,0.208,0.236,0.372,0.27,0.298,0.27,0.174,0.182,0.208,0.156,0.294,0.234,0.122,0.204,0.148,0.122,0.138,0.196,0.124
0.228,0.218,0.292,0.344,0.272,0.312,0.296,0.196,0.156,0.22,0.168,0.232,0.202,0.138,0.2,0.226,0.126,0.15,0.174,0.16
0.228,0.208,0.29,0.348,0.266,0.302,0.298,0.198,0.158,0.224,0.166,0.234,0.204,0.144,0.2,0.226,0.12,0.15,0.174,0.158
0.222,0.208,0.286,0.348,0.264,0.306,0.296,0.196,0.16,0.224,0.166,0.236,0.202,0.144,0.2,0.236,0.12,0.152,0.174,0.16
